datetime,full_tweet,sentiment
26/3/2022 23:53,Kids found safe in Ontario after Amber Alert issued in BC | News https://t.co/VzkxmPtCGx,1
26/3/2022 23:53,"B.C. Amber Alert cancelled, suspect arrested in Ontario, RCMP say | CTV News
#bcpoli #cdnpoli https://t.co/oG0hd9qc1X",1
26/3/2022 23:52,UPDATE: AMBER ALERT cancelled https://t.co/ALvWuF9CS5,1
26/3/2022 23:52,"An inter-provincial Amber Alert issued in B.C. on Saturday has ended with an arrest in Ontario, according to RCMP.  https://t.co/CPMDrgjYYo",1
26/3/2022 23:51,"@BCRCMP Amber alert cancelled as per @rcmpmb 

https://t.co/gZYa3uGhYY",1
26/3/2022 23:51,@AnonymousLdb I can't see the tweet but I already know that I agree with you. What kind of loser complains about an Amber Alert?,2
26/3/2022 23:51,"AMBER ALERT CANCELLED: Two children abducted in Fort St. John, B.C. https://t.co/adYHsQOR9a",1
26/3/2022 23:49,"RCMP say that an Amber Alert for two kidnapped children and their mother is now over. DETAILS:
https://t.co/FFdLq6gNi8 https://t.co/1lLq3WcijA",2
26/3/2022 23:49,Amber alert cancelled .. https://t.co/F72RyyvBKv,1
26/3/2022 23:48,"@MediatedReality Why am I getting an Amber Alert for something 1.1k km's away, but people in Abbotsford couldn't get a local text warning about flooding last year?",0
26/3/2022 23:48,Amber Alert ftw. Good news story that.,2
26/3/2022 23:48,Amber Alert stood down #FortStJohn https://t.co/hRgwJHPLQJ,1
26/3/2022 23:46,"The Amber Alert issued this afternoon has been canceled.

https://t.co/fqgDUyIppc",1
26/3/2022 23:46,Ended AMBER ALERT out of Fort St. John��� Update https://t.co/FzMHdKrUGh,1
26/3/2022 23:46,"UPDTATE: An amber alert issued by BC RCMP has been cancelled after the mother and two children were located in western Ontario.

The father of the children, Jason Dalrymple is in custody with charges pending.

https://t.co/8IeDKcDjBA",2
26/3/2022 23:45,Amber Alert cancelled for 2 kids missing from Fort St. John https://t.co/Je6ud01EFm,1
26/3/2022 23:45,UPDATE: RCMP in British Columbia have cancelled an Amber Alert issued earlier today after a four-year-old child and 10-month old baby went missing from Fort St. John. https://t.co/j5ryqVwiO4,2
26/3/2022 23:43,"I feel ill... Please be okay...

https://t.co/PvtClZcp5A",0
26/3/2022 23:43,Update on Manitoba Amber Alert https://t.co/8cNTDuejgO,1
26/3/2022 23:43,two days to send out that amber alert. i���m so disappointed,0
26/3/2022 23:43,"Northern B.C. Amber Alert cancelled, 2 missing children located safe https://t.co/A5q9khWOlY",2
26/3/2022 23:42,@vertetea wait i got an amber alert around 2 as well do we live near each other??????,0
26/3/2022 23:42,"@lumsdominator @AMedicsMind @cbcnewsbc It says to not approach and call 911 if spotted, on a normal day while driving I wouldn't pay attention to a green SUV, but after an amber alert it may cause me to look twice, having millions of ppl notified has a greater chance of finding them than a few thousand police officers",1
26/3/2022 23:41,"RCMP in Fort St. John activate Amber Alert for 2 missing children | CBC News
 https://t.co/J1ByXex9KL",1
26/3/2022 23:41,"UPDATE: BC Amber Alert cancelled for two missing kids
https://t.co/bxuFPb9KW1",2
26/3/2022 23:41,"UPDATE: BC Amber Alert cancelled for two missing kids
https://t.co/H8yDl06hNx",2
26/3/2022 23:41,"Amber Alert has been deactivated after Dawn Bellamy and her two children were found safe by police in Ontario. 

The vehicle was located in Kenora today at 3:30 p.m. 

All four individuals were there. Mom and kids are safe and receiving support. https://t.co/DO8eTGkarO https://t.co/buXck75EZN",2
26/3/2022 23:40,SaskAlert: Cancelled: AMBER ALERT issued at the request of Fort St. John RCMP https://t.co/oQZanqgMZF,1
26/3/2022 23:40,"UPDATE: BC Amber Alert cancelled for two missing kids
https://t.co/dKfcMjAaQk",1
26/3/2022 23:40,"UPDATE: BC Amber Alert cancelled for two missing kids
https://t.co/mnI2FcGiJ1",1
26/3/2022 23:40,"""RCMP said everyone involved in the incident had been located safe""

https://t.co/40yq0QlDyM",1
26/3/2022 23:40,"Global News is working to confirm the details of the cancellation and the wellbeing of the children. Before being cancelled, the alert had been extended all the way to Manitoba. https://t.co/GuHifFQiBW",1
26/3/2022 23:39,B.C. Amber Alert cancelled:��RCMP https://t.co/20ZChBD5Jy,1
26/3/2022 23:38,Amber Alert in BC Cancelled https://t.co/VkYovmgerR,1
26/3/2022 23:38,"The @BCRCMP Amber Alert for two children from Fort St. John, B.C. has been cancelled as of Saturday 2022-03-26 4:21 PM.

#YDQ #YYE #FortStJohn #BCHwy29 #BCHwy2 #BCHwy52 #BCHwy77 #BCHwy97 #YXJ #NorthPeace #SouthPeace #Alberta @511Alberta #AmberAlert https://t.co/jy57sEvuu2",1
26/3/2022 23:38,CP NewsAlert: RCMP in Fort St. John cancel Amber Alert for two missing children https://t.co/1UIPcK8war https://t.co/XhADkmAPZF,1
26/3/2022 23:36,"Update: RCMP said everyone involved in the incident had been located safe, and they would be providing a further update Saturday afternoon.

https://t.co/xh5mS9LMZ7",1
26/3/2022 23:36,An Amber Alert issued Saturday afternoon for two missing children in B.C. has been cancelled.,1
26/3/2022 23:35,@Yukonher Amber Alert Cancelled!,1
26/3/2022 23:35,An Amber Alert issued Saturday afternoon for two missing children in B.C. has been cancelled.,1
26/3/2022 23:34,"The @BCRCMP Amber Alert for two children from Fort St. John, B.C. has been cancelled as of Saturday 2022-03-26 4:21 PM.",1
26/3/2022 23:34,"Amber Alert was apparently rescinded in BC, but initiated in Manitoba.

Thank you to everyone who shared the tweets.

I���m so annoyed because I removed the alert thinking they were located.

What a cluster ���� 

They should have clarified!",1
26/3/2022 23:34,"An #AmberAlert  issued earlier in the day for a pair of northern BC children has been cancelled.

 https://t.co/Hq0Muq4zFQ",1
26/3/2022 23:33,Amber Alert Cancelled - Two children and Woman abducted in northern British Columbia - 4-year-old Liam Ballamy and 10-month-old Myra Ballamy - https://t.co/mE6xYdDtg1 #Alberta #AmberAlert #BC #Saskatchewan #missingperson #missingpeoplecanada,1
26/3/2022 23:33,Amber Alert in northern B.C. cancelled: RCMP https://t.co/UcHfPcGgEF,1
26/3/2022 23:33,I���ll never complain about an amber alert giving me a minor heart attack. Glad everyone is safe. Such a scary thing to happen,2
26/3/2022 23:32,@rdnewsNOW I didn���t even read the amber alert. I thought it was just @jkenney doing Covid updates through amber alert again.,0
26/3/2022 23:31,"Rescinded Amber alert.

No further details at this time.",1
26/3/2022 23:30,Waiting for update on why they canceled the amber alert https://t.co/D1m2QGDU8Y,1
26/3/2022 23:30,Amber Alert now cancelled according to Emergency Info BC,1
26/3/2022 23:30,"Rescinded amber alert.
No further details.

Thank you for the update @ArleneJ44 and @jbart1055 

No thanks to you @GlobalBC",2
26/3/2022 23:29,I wonder how often it happens whereby people get the amber alert and drive next to said car or are in an eating establishment or a gas station and the suspect and said child they kidnapped (as they are often family members) have made a pit stop.... i've only seen it happen on TV,1
26/3/2022 23:29,"Global News is working to confirm the details of the cancellation and the wellbeing of the children. Before being cancelled, the alert had been extended all the way to Manitoba. https://t.co/XqMojQMcfb",1
26/3/2022 23:29,Amber Alert cancelled https://t.co/MGgshHDXJT,1
26/3/2022 23:29,The Amber Alert for two children in BC has now ended. https://t.co/Sl5qe7kjn9,1
26/3/2022 23:27,"***Update-Amber alert cancelled, details to follow*** https://t.co/cUPCDXqfAY",1
26/3/2022 23:26,@coffeecrew Amber alert was not the first thought that came to mind.  It was loud.,1
26/3/2022 23:26,Amber Alert deactivated for 2 kids missing from Fort St. John | CBC News https://t.co/FJyvtZ1mYo,1
26/3/2022 23:25,"#UPDATE: An Amber Alert for two children from Fort St. John, B.C., has been cancelled. https://t.co/QdLBE90sWl",1
26/3/2022 23:25,There���s the AMBER ALERT https://t.co/jPup06CFlx,1
26/3/2022 23:25,AMBER ALERT ENDED. Suspect in custody. The children and their mother are safe. #rcmpmb thanks the public and the media for their assistance.,2
26/3/2022 23:25,"CBC News Changed the Headline: [Amber Alert activated for 2 kids missing from northern B.C.]- to - [RCMP in Fort St. John, B.C., activate Amber Alert for 2 missing children] https://t.co/dySxMAYwId",0
26/3/2022 23:24,Amber Alert in northern B.C. cancelled: RCMP https://t.co/sC9hanNUiP,2
26/3/2022 23:24,RCMP in Fort St. John cancel Amber Alert for two missing��children https://t.co/NVFEBHLHW7,2
26/3/2022 23:24,���Police added the children may have been with their mother��� smh what? Wouldn���t you check that BEFORE blasting an amber alert over everyone���s phones and tv? https://t.co/Cupg2mKjCf,0
26/3/2022 23:22,Amber Alert for Fort St. John children cancelled after 'successful resolution' https://t.co/mz8ppuyStR,1
26/3/2022 23:22,"British Columbia RCMP have cancelled an Amber Alert issued early Saturday after a four-year-old child and 10-month old baby, along with their mother, went missing from Fort St. John, B.C. Story to be updated shortly.",1
26/3/2022 23:22,"British Columbia RCMP have cancelled an Amber Alert issued early Saturday after a four-year-old child and 10-month old baby, along with their mother, went missing from Fort St. John, B.C. Story to be updated shortly.
#YEG https://t.co/18I9PBHu3e",1
26/3/2022 23:22,@HockeyGrlTweets Just in. amber alert ended kids are safe,2
26/3/2022 23:21,"British Columbia RCMP have cancelled an Amber Alert issued early Saturday after a four-year-old child and 10-month old baby, along with their mother, went missing from Fort St. John, B.C. Story to be updated shortly.
#YYC https://t.co/979iHcnm5j",1
26/3/2022 23:21,"#UPDATE: An Amber Alert for two children from Fort St. John, B.C., has been cancelled. More to come. 
https://t.co/GVE3pakhAQ",1
26/3/2022 23:21,"#UPDATE: An Amber Alert for two children from Fort St. John, B.C., has been cancelled. More to come. 
https://t.co/lrEtfcKIJM",1
26/3/2022 23:21,"British Columbia RCMP have cancelled an Amber Alert issued early Saturday after a four-year-old child and 10-month old baby, along with their mother, went missing from Fort St. John, B.C. Story to be updated shortly.
#YQL https://t.co/JVxDrneOea",1
26/3/2022 23:20,"Fort St. John Amber alert has been cancelled.
#Vancouver
#BC https://t.co/cC5xXF3yZy",1
26/3/2022 23:20,"#UPDATE: An Amber Alert for two children from Fort St. John, B.C., has been cancelled. More to come. 
https://t.co/sEcZxacldY",1
26/3/2022 23:20,@dianemariereid @CailinasEirinn We in Manitoba just received this amber alert.   I hope they're found soon,2
26/3/2022 23:20,I deleted a previous tweet about an Amber Alert. The two children involved have been found safe.,2
26/3/2022 23:19,@drdagly I���m sad to report ���. That is exactly what I thought when my phone went nutz. ���� I was relieved to see it was ���Only��� an amber alert WTF!,2
26/3/2022 23:19,"UPDATE: RCMP in British Columbia have cancelled an
Amber Alert issued earlier today after two kids went missing from Fort St. John. Read more: https://t.co/QazXVhbF1u",1
26/3/2022 23:18,"Asking @GlobalBC 

Some are reporting the amber alert has been rescinded.

You���re still reporting it���s active.

Which is it?",2
26/3/2022 23:17,"Was just reading on a local hwy condition Facebook page that traffic stopped @ Ont/Man border, Amber alert issued in Winnipeg (2 hour drive west from here). Because we're Ontario no Amber Alert for us. But we get them for kids missing 2000K away in GTA. Makes sense right?",0
26/3/2022 23:17,"An Amber Alert is in effect for two B.C. children, and RCMP believe they may be heading east. Details at 5:30 SK time w/ GX94 News.",1
26/3/2022 23:15,The BC Amber Alert issued by RCMP has now been CANCELLED. The children have been located.,1
26/3/2022 23:15,"UPDATE: An Amber Alert issued for two young children Saturday has been cancelled, B.C. RCMP say. CityNews has deleted a previous post for privacy reasons. https://t.co/mxuvcE9Uvq https://t.co/2Edpl0OTlY",1
26/3/2022 23:14,RCMP extend Amber Alert for two kidnapped children into Manitoba https://t.co/mHNuNsxEig,1
26/3/2022 23:14,BC RCMP - A BC AMBER Alert has Been Activated in the Search for Dawn Bellamy and her two children https://t.co/am5UYAJkHN,1
