26/3/2022 23:51,b'@BCRCMP Amber alert cancelled as per @rcmpmb \n\nhttps://t.co/gZYa3uGhYY',2
26/3/2022 23:51,"b""@AnonymousLdb I can't see the tweet but I already know that I agree with you. What kind of loser complains about an Amber Alert?""",2
26/3/2022 23:51,"b'AMBER ALERT CANCELLED: Two children abducted in Fort St. John, B.C. https://t.co/adYHsQOR9a'",1
26/3/2022 23:49,b'RCMP say that an Amber Alert for two kidnapped children and their mother is now over. DETAILS:\xe2\x80\xa6 https://t.co/BXNkIWaTIO',2
26/3/2022 23:49,b'Amber alert cancelled .. https://t.co/F72RyyvBKv',1
26/3/2022 23:48,"b""@MediatedReality Why am I getting an Amber Alert for something 1.1k km's away, but people in Abbotsford couldn't ge\xe2\x80\xa6 https://t.co/8a2qGEhcSO""",0
26/3/2022 23:48,b'Amber Alert ftw. Good news story that.',2
26/3/2022 23:48,b'Amber Alert stood down #FortStJohn https://t.co/hRgwJHPLQJ',2
26/3/2022 23:46,b'The Amber Alert issued this afternoon has been canceled.\n\nhttps://t.co/fqgDUyIppc',2
26/3/2022 23:46,b'Ended AMBER ALERT out of Fort St. John\xe2\x80\xa6 Update https://t.co/FzMHdKrUGh',2
26/3/2022 23:46,b'UPDTATE: An amber alert issued by BC RCMP has been cancelled after the mother and two children were located in west\xe2\x80\xa6 https://t.co/asf3hJY7b7',2
26/3/2022 23:45,b'Amber Alert cancelled for 2 kids missing from Fort St. John https://t.co/Je6ud01EFm',1
26/3/2022 23:45,b'UPDATE: RCMP in British Columbia have cancelled an Amber Alert issued earlier today after a four-year-old child and\xe2\x80\xa6 https://t.co/Z283agW734',2
26/3/2022 23:43,b'I feel ill... Please be okay...\n\nhttps://t.co/PvtClZcp5A',0
26/3/2022 23:43,b'Update on Manitoba Amber Alert https://t.co/8cNTDuejgO',1
26/3/2022 23:43,b'two days to send out that amber alert. i\xe2\x80\x99m so disappointed',0
26/3/2022 23:43,"b'Northern B.C. Amber Alert cancelled, 2 missing children located safe https://t.co/A5q9khWOlY'",2
26/3/2022 23:42,b'@vertetea wait i got an amber alert around 2 as well do we live near each other??????',0
26/3/2022 23:42,"b'@lumsdominator @AMedicsMind @cbcnewsbc It says to not approach and call 911 if spotted, on a normal day while drivi\xe2\x80\xa6 https://t.co/31jlExdMzB'",1
26/3/2022 23:41,b'RCMP in Fort St. John activate Amber Alert for 2 missing children | CBC News\n https://t.co/J1ByXex9KL',1
26/3/2022 23:41,b'UPDATE: BC Amber Alert cancelled for two missing kids\nhttps://t.co/bxuFPb9KW1',2
26/3/2022 23:41,b'UPDATE: BC Amber Alert cancelled for two missing kids\nhttps://t.co/H8yDl06hNx',2
26/3/2022 23:41,b'Amber Alert has been deactivated after Dawn Bellamy and her two children were found safe by police in Ontario. \n\nTh\xe2\x80\xa6 https://t.co/f0SEE5vYNI',2
26/3/2022 23:40,b'SaskAlert: Cancelled: AMBER ALERT issued at the request of Fort St. John RCMP https://t.co/oQZanqgMZF',1
26/3/2022 23:40,b'UPDATE: BC Amber Alert cancelled for two missing kids\nhttps://t.co/dKfcMjAaQk',1
26/3/2022 23:40,b'UPDATE: BC Amber Alert cancelled for two missing kids\nhttps://t.co/mnI2FcGiJ1',1
26/3/2022 23:40,"b'""RCMP said everyone involved in the incident had been located safe""\n\nhttps://t.co/40yq0QlDyM'",1
26/3/2022 23:40,b'Global News is working to confirm the details of the cancellation and the wellbeing of the children. Before being c\xe2\x80\xa6 https://t.co/cbVdAQJvn7',1
26/3/2022 23:39,b'B.C. Amber Alert cancelled:\xc2\xa0RCMP https://t.co/20ZChBD5Jy',1
26/3/2022 23:38,b'Amber Alert in BC Cancelled https://t.co/VkYovmgerR',1
26/3/2022 23:38,"b'The @BCRCMP Amber Alert for two children from Fort St. John, B.C. has been cancelled as of Saturday 2022-03-26 4:21\xe2\x80\xa6 https://t.co/Vj2FjRskeM'",1
26/3/2022 23:38,b'CP NewsAlert: RCMP in Fort St. John cancel Amber Alert for two missing children https://t.co/1UIPcK8war https://t.co/XhADkmAPZF',1
26/3/2022 23:36,"b'Update: RCMP said everyone involved in the incident had been located safe, and they would be providing a further up\xe2\x80\xa6 https://t.co/uZMHYLcSAS'",1
26/3/2022 23:36,b'An Amber Alert issued Saturday afternoon for two missing children in B.C. has been cancelled.',1
26/3/2022 23:35,b'@Yukonher Amber Alert Cancelled!',1
26/3/2022 23:35,b'An Amber Alert issued Saturday afternoon for two missing children in B.C. has been cancelled.',1
26/3/2022 23:34,"b'The @BCRCMP Amber Alert for two children from Fort St. John, B.C. has been cancelled as of Saturday 2022-03-26 4:21 PM.'",1
26/3/2022 23:34,"b'Amber Alert was apparently rescinded in BC, but initiated in Manitoba.\n\nThank you to everyone who shared the tweets\xe2\x80\xa6 https://t.co/NUyiGo0cps'",1
26/3/2022 23:34,b'An #AmberAlert  issued earlier in the day for a pair of northern BC children has been cancelled.\n\n https://t.co/Hq0Muq4zFQ',1
26/3/2022 23:33,b'Amber Alert Cancelled - Two children and Woman abducted in northern British Columbia - 4-year-old Liam Ballamy and\xe2\x80\xa6 https://t.co/nzNhZn9CzM',1
26/3/2022 23:33,b'Amber Alert in northern B.C. cancelled: RCMP https://t.co/UcHfPcGgEF',1
26/3/2022 23:33,b'I\xe2\x80\x99ll never complain about an amber alert giving me a minor heart attack. Glad everyone is safe. Such a scary thing to happen',2
26/3/2022 23:32,b'@rdnewsNOW I didn\xe2\x80\x99t even read the amber alert. I thought it was just @jkenney doing Covid updates through amber alert again.',0
26/3/2022 23:31,b'Rescinded Amber alert.\n\nNo further details at this time.',1
26/3/2022 23:30,b'Waiting for update on why they canceled the amber alert https://t.co/D1m2QGDU8Y',1
26/3/2022 23:30,b'Amber Alert now cancelled according to Emergency Info BC',1
26/3/2022 23:30,b'Rescinded amber alert.\nNo further details.\n\nThank you for the update @ArleneJ44 and @jbart1055 \n\nNo thanks to you @GlobalBC',2
26/3/2022 23:29,b'I wonder how often it happens whereby people get the amber alert and drive next to said car or are in an eating est\xe2\x80\xa6 https://t.co/sMC1yByYLZ',1
26/3/2022 23:29,b'Global News is working to confirm the details of the cancellation and the wellbeing of the children. Before being c\xe2\x80\xa6 https://t.co/WziP0wDj0P',1
26/3/2022 23:29,b'Amber Alert cancelled https://t.co/MGgshHDXJT',1
26/3/2022 23:29,b'The Amber Alert for two children in BC has now ended. https://t.co/Sl5qe7kjn9',1
26/3/2022 23:27,"b'***Update-Amber alert cancelled, details to follow*** https://t.co/cUPCDXqfAY'",1
26/3/2022 23:26,b'@coffeecrew Amber alert was not the first thought that came to mind.  It was loud.',1
26/3/2022 23:26,b'Amber Alert deactivated for 2 kids missing from Fort St. John | CBC News https://t.co/FJyvtZ1mYo',1
26/3/2022 23:26,"b'#UPDATE: An Amber Alert for two children from Fort St. John, B.C., has been cancelled. https://t.co/yUUHN4K7Yi'",1
26/3/2022 23:25,"b'#UPDATE: An Amber Alert for two children from Fort St. John, B.C., has been cancelled. https://t.co/QdLBE90sWl'",1
26/3/2022 23:25,b'There\xe2\x80\x99s the AMBER ALERT https://t.co/jPup06CFlx',1
26/3/2022 23:25,b'AMBER ALERT ENDED. Suspect in custody. The children and their mother are safe. #rcmpmb thanks the public and the media for their assistance.',2
26/3/2022 23:25,b'CBC News Changed the Headline: [Amber Alert activated for 2 kids missing from northern B.C.]- to - [RCMP in Fort St\xe2\x80\xa6 https://t.co/ev9QhB5Lib',0
26/3/2022 23:24,b'Amber Alert in northern B.C. cancelled: RCMP https://t.co/sC9hanNUiP',2
26/3/2022 23:24,b'RCMP in Fort St. John cancel Amber Alert for two missing\xc2\xa0children https://t.co/NVFEBHLHW7',2
26/3/2022 23:24,b'\xe2\x80\x9cPolice added the children may have been with their mother\xe2\x80\x9d smh what? Wouldn\xe2\x80\x99t you check that BEFORE blasting an am\xe2\x80\xa6 https://t.co/jc5Ipj2n9r',0
26/3/2022 23:22,"b""Amber Alert for Fort St. John children cancelled after 'successful resolution' https://t.co/mz8ppuyStR""",1
26/3/2022 23:22,b'British Columbia RCMP have cancelled an Amber Alert issued early Saturday after a four-year-old child and 10-month\xe2\x80\xa6 https://t.co/bKH2vZAPvW',1
26/3/2022 23:22,b'British Columbia RCMP have cancelled an Amber Alert issued early Saturday after a four-year-old child and 10-month\xe2\x80\xa6 https://t.co/EDEFyWRGnR',1
26/3/2022 23:22,b'@HockeyGrlTweets Just in. amber alert ended kids are safe',2
26/3/2022 23:21,b'British Columbia RCMP have cancelled an Amber Alert issued early Saturday after a four-year-old child and 10-month\xe2\x80\xa6 https://t.co/v8CLBqFhd1',1
26/3/2022 23:21,b'British Columbia RCMP have cancelled an Amber Alert issued early Saturday after a four-year-old child and 10-month\xe2\x80\xa6 https://t.co/Hk2nPPJMGZ',1
26/3/2022 23:21,"b'#UPDATE: An Amber Alert for two children from Fort St. John, B.C., has been cancelled. More to come. \nhttps://t.co/GVE3pakhAQ'",1
26/3/2022 23:21,"b'#UPDATE: An Amber Alert for two children from Fort St. John, B.C., has been cancelled. More to come. \nhttps://t.co/lrEtfcKIJM'",1
26/3/2022 23:21,b'British Columbia RCMP have cancelled an Amber Alert issued early Saturday after a four-year-old child and 10-month\xe2\x80\xa6 https://t.co/kxXbtsbVff',1
26/3/2022 23:20,b'Fort St. John Amber alert has been cancelled.\n#Vancouver\n#BC https://t.co/cC5xXF3yZy',1
26/3/2022 23:20,"b'#UPDATE: An Amber Alert for two children from Fort St. John, B.C., has been cancelled. More to come. \nhttps://t.co/sEcZxacldY'",1
26/3/2022 23:20,"b""@dianemariereid @CailinasEirinn We in Manitoba just received this amber alert.   I hope they're found soon""",2
26/3/2022 23:20,b'I deleted a previous tweet about an Amber Alert. The two children involved have been found safe.',2
26/3/2022 23:19,b'@drdagly I\xe2\x80\x99m sad to report \xe2\x80\xa6. That is exactly what I thought when my phone went nutz. \xf0\x9f\xa4\xaf I was relieved to see it wa\xe2\x80\xa6 https://t.co/75MXE0QCbD',2
26/3/2022 23:19,b'UPDATE: RCMP in British Columbia have cancelled an\nAmber Alert issued earlier today after two kids went missing fro\xe2\x80\xa6 https://t.co/tQjIMxptI1',1
26/3/2022 23:18,b'Asking @GlobalBC \n\nSome are reporting the amber alert has been rescinded.\n\nYou\xe2\x80\x99re still reporting it\xe2\x80\x99s active.\n\nWhich is it?',2
26/3/2022 23:17,"b'Was just reading on a local hwy condition Facebook page that traffic stopped @ Ont/Man border, Amber alert issued i\xe2\x80\xa6 https://t.co/iSzkoEuQf5'",2
26/3/2022 23:17,"b'An Amber Alert is in effect for two B.C. children, and RCMP believe they may be heading east. Details at 5:30 SK time w/ GX94 News.'",1
26/3/2022 23:15,b'The BC Amber Alert issued by RCMP has now been CANCELLED. The children have been located.',1
26/3/2022 23:15,"b'UPDATE: An Amber Alert issued for two young children Saturday has been cancelled, B.C. RCMP say. CityNews has delet\xe2\x80\xa6 https://t.co/2WrN9fopib'",1
26/3/2022 23:14,b'RCMP extend Amber Alert for two kidnapped children into Manitoba https://t.co/mHNuNsxEig',1
26/3/2022 23:14,b'BC RCMP - A BC AMBER Alert has Been Activated in the Search for Dawn Bellamy and her two children https://t.co/am5UYAJkHN',1
26/3/2022 23:14,b'Amber Alert in northern B.C. cancelled https://t.co/8m8ZS1mww7',1
26/3/2022 23:12,b'The AMBER Alert has been cancelled and the children found safe. My previous tweets have been deleted to now protect their identities',1
26/3/2022 23:11,b'B.C. Amber Alert cancelled | CTV\xc2\xa0News https://t.co/UEeikJjiGs',1
26/3/2022 23:11,b'@CityNewsVAN Hopefully this Amber Alert isn\xe2\x80\x99t just BC. Seeing it took two days to send out the alert. They could be anywhere.',0
26/3/2022 23:10,"b'An inter-provincial Amber Alert issued for two children believed to have been abducted in Fort St. John, B.C., has\xe2\x80\xa6 https://t.co/L8iDdJp1Nu'",0
26/3/2022 23:09,b'I don\xe2\x80\x99t think there\xe2\x80\x99s been an amber alert in BC for a while \xe2\x80\x94 I stepped out &amp; all the buses have it flashing &amp; I th\xe2\x80\xa6 https://t.co/nYouZRw0DY',1
26/3/2022 23:09,"b'FIRST DISCOVERY TASK SHOWS ORDER-GSA MUST SETTLE, (B) ONE KIDNAPPING HOSTAGE-PROVES AMBER ALERT FROM 1997-NEW YORK\xe2\x80\xa6 https://t.co/Yh0NxVaRuB'",1
26/3/2022 23:09,b'AMBER ALERT CANCELLED https://t.co/lc2atX16Sq',2
26/3/2022 23:08,b'@annikatrip Oh my god I cannot comprehend the fear of your first ever amber alert \xf0\x9f\x98\xad\xf0\x9f\x98\xad',0
26/3/2022 23:08,b'The BC Amber Alert issued by RCMP has now been CANCELLED. The children have been located. @GlobalBC @CKNW',2
26/3/2022 23:08,b'#AmberAlert #FortStJohn Amber Alert has been lifted no word on where they where found hopefully we will get an update soon.',1
26/3/2022 23:07,b'RCMP Issues Amber Alert For Indigenous Woman And 2 Children https://t.co/TrwUoC6k5m via @scrumnews #Amberaltert\xe2\x80\xa6 https://t.co/TrYTLGKlvQ',1
26/3/2022 23:07,b'Amber Alert issued for two children allegedly abducted in northern B.C. https://t.co/84I4ORepco',1
26/3/2022 23:07,b'Amber Alert issued for two children allegedly abducted in northern B.C. https://t.co/sJ5phxHJZe  The suspect in the\xe2\x80\xa6 https://t.co/7dOL3z0IxN',1
26/3/2022 23:06,b'@drdagly Reminds me of growing up close to an airport in India and see the air raid sirens go off followed by anti\xe2\x80\xa6 https://t.co/QRH0B0Ee47',0
26/3/2022 23:06,b'Inter-provincial Amber Alert issued for two northern B.C. children  | https://t.co/6GWu53uDgH https://t.co/NcBzss2Tid',1
26/3/2022 23:06,"b""@chy2400 @boulderpolice @boulderosmp They don't come from the police and they aren't a text. It's an emergency aler\xe2\x80\xa6 https://t.co/yePRahmeEB""",1
26/3/2022 23:06,b'Amber Alert issued for two children allegedly abducted in northern B.C. https://t.co/k2AKU83uxS',1
26/3/2022 23:03,b'The inter-provincial Amber Alert issued this afternoon has been cancelled.',1
26/3/2022 23:03,b'Fucken Amber Alert scared me when I went to check my phone so I could text my dad to come pick me up earlier holy fuck',0
26/3/2022 23:03,b'Who is Myra Ballamy? Abducted 10-month-old child AMBER\xc2\xa0ALERT https://t.co/mi79ymPbUZ',1
26/3/2022 23:02,"b'@Tintie4 @ArleneJ44 I\xe2\x80\x99m watching Global, they aren\xe2\x80\x99t saying anything about having rescinded the amber alert.\n\nI have undone the retweet.'",1
26/3/2022 23:01,b'If you\xe2\x80\x99re really complaining about an amber alert you need to get a grip',2
26/3/2022 23:00,"b'BUSH FELON-FIRED U.S. ATTORNEY MS. CAROL LAM, AT QUALCOMM TRIALS THERE IS CROSS-EXTORTIONS AND CROSS-CRITICISM OVER\xe2\x80\xa6 https://t.co/ZLxRdVVGfV'",1
26/3/2022 23:00,b'Amber Alert activated for 2 kids missing from Fort St. John https://t.co/o22NtAe9HO',2
26/3/2022 23:00,b'I remember getting an Amber Alert while waiting in line for the Pirates of the Carribean ride in California for som\xe2\x80\xa6 https://t.co/h1d5e7Ucpj',1
26/3/2022 23:00,"b""Apparently the Amber Alert was for Fort St. John's (12 hours away) and not St. John's, NL (3 days and five hours aw\xe2\x80\xa6 https://t.co/YcweOV9bio""",1
26/3/2022 22:58,b'@sierramontezz @TBInvestigation @FranklinTNPD So many children go missing than we think. It\xe2\x80\x99s not roses and rainbow\xe2\x80\xa6 https://t.co/7pcbQ7DntJ',2
26/3/2022 22:58,b'@EmergencyInfoBC @BCRCMP Just got a ding on the cell phone saying this amber alert has been cancelled now. Sure hope it is good news.',2
26/3/2022 22:58,b'Amber Alert issued for two children allegedly abducted in northern B.C. https://t.co/hcSabEResj',1
26/3/2022 22:58,"b'@ErikaIsBoredMan @Han46368544 @cbcnewsbc Like, kids go missing in similar circumstances a lot, but we don\xe2\x80\x99t always\xe2\x80\xa6 https://t.co/zfT9oj1393'",0
26/3/2022 22:58,"b'@Amgure1337 @AB_EmergAlert @RCMPAlberta You tweet wad!\nIt has to meet specific criteria to be an! Amber Alert!""\nEdu\xe2\x80\xa6 https://t.co/8c1Vo2p7AI'",0
26/3/2022 22:57,"b'UPDATE - As of 3:53 p.m., the Amber Alert has been cancelled.  We are waiting to get more information from the RCMP\xe2\x80\xa6 https://t.co/6SCt3RCwdA'",2
26/3/2022 22:57,"b'THOMAS AND MR. MILAN \xe2\x80\x9cVENEZIA\xe2\x80\x9d, MR. AMIEL CUETO, MR. GEORGE RYAN AND MR. ROBERT ROMANIK. LATEST I ATTEND A MUSIC CO\xe2\x80\xa6 https://t.co/vN7o0O4Y8b'",1
26/3/2022 22:56,b'@incognito_nunya Amber alert has just been cancelled. No further info on alert.',1
26/3/2022 22:56,b'Mounties said the children were taken against their will from a northern B.C. home and believe the suspects are hea\xe2\x80\xa6 https://t.co/xFgBA9H3dF',1
26/3/2022 22:56,b'Mounties said the children were taken against their will from a northern B.C. home and believe the suspects are hea\xe2\x80\xa6 https://t.co/hOfmmmIlKI',1
26/3/2022 22:55,"b""@JinIon33 @josephpetito I don't know where you are but in TX we have an Amber Alert system but it's for kids &amp; can'\xe2\x80\xa6 https://t.co/pO138qFXNm""",1
26/3/2022 22:54,b'Making my famous spicy Amber Alert Chili',0
26/3/2022 22:54,b'@coffeecrew What are the chances that people upset about an amber alert are the same people who refused to wear masks or get vaccinated?',2
26/3/2022 22:54,"b'Woke to an Amber Alert!\nFather taking children away cuz of unfair custody battle, that\xe2\x80\x99s nothing\xe2\x80\xa6\nBut a mother bein\xe2\x80\xa6 https://t.co/obd53btWHv'",1
26/3/2022 22:54,"b'Let me just say, that the number of people I see tweeting about the inconvenience of receiving an Amber alert, the\xe2\x80\xa6 https://t.co/pMZxBXJQbB'",2
26/3/2022 22:53,b'Mother and children abducted and at risk  Inter-provincial Amber Alert issued for two northern B.C. children - Glob\xe2\x80\xa6 https://t.co/hjPcROmSqy',1
26/3/2022 22:52,"b'The Amber Alert has been on now for 15 minutes at least: 2 children abducted from Fort St. John, BC: Liam age 4, My\xe2\x80\xa6 https://t.co/vyBTTirCcR'",1
26/3/2022 22:52,b'Ppl who post amber alerts on their insta are annoying. Like? You do know that the alert served its purpose.. right?',0
26/3/2022 22:51,b'@SportPrincess89 He got annoyed with an amber alert?? How soft is this guy?',2
26/3/2022 22:51,"b'For the Fort St. John Amber Alert, she is asleep in a car on a dead end road. Ford Escape.'",1
26/3/2022 22:49,b'The vehicle involved in the Amber Alert for Winnipeg area https://t.co/PLl8QwelVh',1
26/3/2022 22:47,b'I was in the middle of a game of Fortnite when I was RUDELY interrupted by the AMBER alert. Are kids that dependant\xe2\x80\xa6 https://t.co/XLwLd4hbna',0
26/3/2022 22:46,b'@canucker101 Everyone else did. It\xe2\x80\x99s an Amber Alert !!',0
26/3/2022 22:46,b'AMBER ALERT: Suspect with a mother and 2 children could be passing through Manitoba https://t.co/HooyeRH21l',1
26/3/2022 22:46,b'woke up to an amber alert for a missing 4 and 1 year old. not the way I wanted to wake up \xf0\x9f\xab\xa5',0
26/3/2022 22:45,b'An Amber Alert was issued for two children from B.C. Details at 5 SK time w/ GX94 News.',1
26/3/2022 22:45,b'@rcmpmb have issued this AMBER ALERT .. please retweet &amp; share on any of your social media https://t.co/b9ikXdJ5TK',1
26/3/2022 22:43,b'RCMP say that a man who kidnapped a woman and her two children may be in the Winnipeg area.\nhttps://t.co/FFdLq6gNi8 https://t.co/5piNGxRqj2',1
26/3/2022 22:43,b'I hope nobody complains to the police about the amber alert',0
26/3/2022 22:42,b'RCMP activate Amber Alert for 2 missing children from B.C. who may be in Winnipeg https://t.co/XoidWrShYP',1
26/3/2022 22:42,b'Did anyone of you living in Manitoba get an Amber alert?',1
26/3/2022 22:42,"b'Amber Alert issued for girl, 14, believed abducted from Magna; suspect also sought\nhttps://t.co/RFVDGCxaar'",1
26/3/2022 22:42,b'A good song title would be \xe2\x80\x9camber alert at the thrift store\xe2\x80\x9d',2
26/3/2022 22:40,b'@JustinTrudeau @WFP @WHO @Refugees PLEASE NOTE: AMBER ALERT INITIATED:  \nhttps://t.co/HaYUtB5h9U',1
26/3/2022 22:39,"b'@androidA20K @Mei_Mai_Mei some additional info, photos\n\nhttps://t.co/D4XUFiJWQh'",2
26/3/2022 22:39,b'@cuddleyjo @akurjata We just got the amber alert message here in Winnipeg. Winnipeggers are keeping an eye out. Hoping they are safe.',1
26/3/2022 22:39,b'dat amber alert woke me up early im sorry but i was so angry',0
26/3/2022 22:38,"b'EMERGENCY!! For all those living up north near Canada or in Canada, please share this! I have two friends who recei\xe2\x80\xa6 https://t.co/2iu1n1RlTz'",1
26/3/2022 22:38,b'@KenzDahuman do you know what an amber alert is',2
26/3/2022 22:37,"b'In the amber alert, the mother isn\xe2\x80\x99t even mentioned - but news reports indicate she was abducted too. Why doesn\xe2\x80\x99t a\xe2\x80\xa6 https://t.co/7xE6JYDTm4'",0
26/3/2022 22:36,b'if y\xe2\x80\x99all don\xe2\x80\x99t stop tryna kidnap people\xe2\x80\x99s kids..nigga make ya own tf..annoying ass amber alert lol',0
26/3/2022 22:35,"b'\xf0\x9f\x9a\xa8AMBER ALERT\xf0\x9f\x9a\xa8 \n\nTwo babies, Liam 4 and Myra 10 months have been abducted from Fort St. John, BC by JASON DALRYMPLE.\xe2\x80\xa6 https://t.co/2ahFFUdxYR'",1
26/3/2022 22:35,b'Amber Alert #Winnipeg keep your eyes peeled https://t.co/TLBxJvlcnR',1
26/3/2022 22:34,b'@cbcnewsbc An Amber Alert is for abducted children. It\xe2\x80\x99s not for earthquakes and large-scale disasters. This is not\xe2\x80\xa6 https://t.co/ZRcJZVcp1A',1
26/3/2022 22:33,b'AMBER ALERT ACROSS CANADA 2004 GREEN JEEP GRAND CHEROKEE BC PLATE HT184A https://t.co/fWMLfArArl',1
26/3/2022 22:33,b'Amber Alert for those who didn\xe2\x80\x99t get it in Manitoba. Was alerted earlier in Saskatchewan as well. https://t.co/lIIG3IAXAg',1
26/3/2022 22:33,b'does anyone know what the amber alert was abt??',0
26/3/2022 22:32,b'Amber alert!! Jump scare!!!! https://t.co/CfzFWfzwtE',0
26/3/2022 22:32,"b'Amber Alert went off on my phone and TV at the same time, what\xe2\x80\x99s scarier is how often we get them here : ('",0
26/3/2022 22:32,b'the fucking canada amber alert gave me a heart attack of a lifetime anyway how you guys doin',0
26/3/2022 22:32,b'Fuck the amber alert I\xe2\x80\x99m trying to watch march madness',0
26/3/2022 22:31,b'I\xe2\x80\x99ll throw hands with anyone that bitches about that Amber Alert',0
26/3/2022 22:31,b'In case anyone missed the Amber Alert: https://t.co/SojFJjf8OQ',1
26/3/2022 22:31,"b""BREAKING: Manitoba EMO has finally relayed the BC RCMP's AMBER Alert into Manitoba, 75 minutes after it was relayed by Saskatchewan.""",1
26/3/2022 22:31,"b""BREAKING: Manitoba EMO has finally relayed the BC RCMP's AMBER Alert into Manitoba, 75 minutes after it was relayed by Saskatchewan.""",1
26/3/2022 22:30,b'Anybody just receive an Amber Alert?',1
26/3/2022 22:30,b'Nothing like an amber alert to make you almost piss yourself before kinsmen bingo',0
26/3/2022 22:30,b'Holy shit that amber alert scared the shit out of me',0
26/3/2022 22:30,b'Cue the amber alert bitching...',0
26/3/2022 22:30,b'RCMP issue Amber Alert for 2 missing B.C. children possibly travelling to Ontario https://t.co/f19tin4cDG',1
26/3/2022 22:30,b'Deadass I\xe2\x80\x99m falling asleep and get ear raped by an amber alert',0
26/3/2022 22:30,b'Honestly when that amber alert went off I just assumed it was nukes',0
26/3/2022 22:30,b'Just got an amber alert anyone else?',1
26/3/2022 22:30,b'Got an amber alert while sleeping. HOLY FUCK I SEE DEMONS',0
26/3/2022 22:30,"b'Shared: Amber Alert Alert - Southern and Central Manitoba, MB https://t.co/hO8NI7Noms https://t.co/opLfnBx3hH'",1
26/3/2022 22:26,b'just wanna hug my nieces when i hear an update of the Amber Alert',0
26/3/2022 22:26,b'@incognito_nunya @BillRiver5 2 days ago? The Amber Alert only came this morning',1
26/3/2022 22:25,b'@suko_tachi @BenTDooley What if someone from Vancouver was up in that area? What if that someone drove by the vehic\xe2\x80\xa6 https://t.co/I4e64UiL2Z',1
26/3/2022 22:24,b'@StarsgmaVargas @PalmerReport His mind has an Amber Alert but nobody is reporting any sightings of it.',1
26/3/2022 22:23,"b""@eigenseries you get the amber alert too? That's a wide area if so...""",1
26/3/2022 22:22,"b'Since the beginning of the war started by \xf0\x9f\x87\xb7\xf0\x9f\x87\xba, 136 children were killed in #Ukraine. No one would push Amber Alert f\xe2\x80\xa6 https://t.co/LJDbK8prqP'",2
26/3/2022 22:22,"b""@Crackmacs @adolwyn I've also got the amber alert in Saskatchewan.""",1
26/3/2022 22:22,b'i got an amber alert while i was driving and i thought my car was self destructing',0
26/3/2022 22:21,b'@CodieneC @DrJayDrNo @MJGlass2 Are you referring to the amber alert from St JOhn RCMP?   Why did we get it here in\xe2\x80\xa6 https://t.co/v5uQD55XBF',1
26/3/2022 22:21,b'Look at those groceries and market towns. No whites and blacks? And they encourage everybody to work and listen to\xe2\x80\xa6 https://t.co/yGVeIp5n50',0
26/3/2022 22:20,b'AMBER ALERT: Four-year-old Liam Ballamy and infant Myra Ballamy abducted in Fort St. John https://t.co/gYNLnPkAOV',1
26/3/2022 22:16,b'B.C. AMBER ALERT: Two young children believed abducted from Fort St. John https://t.co/YoiJAGazU2',1
